case_id,group,family,state,allocated_images,share,miss_fp_ratio,lower,upper,decision,opposite_worlds
image-40,singleton,axis_translation_2_1,complete,1,1/5,1/4,3/5,3/5,supported,False
image-40,singleton,axis_translation_2_1,complete,1,1/3,1/2,1/3,1/3,supported,False
image-40,singleton,axis_translation_2_1,complete,1,1/2,1/1,0/1,0/1,excluded,False
image-40,singleton,axis_translation_2_1,complete,1,2/3,2/1,-1/3,-1/3,excluded,False
image-40,singleton,axis_translation_2_1,complete,1,4/5,4/1,-3/5,-3/5,excluded,False
image-40,singleton,axis_translation_2_1,complete,1,8/9,8/1,-7/9,-7/9,excluded,False
image-40,singleton,axis_translation_2_1,complete,1,16/17,16/1,-15/17,-15/17,excluded,False
image-40,singleton,axis_translation_2_1,complete,1,1/1,miss_only,-1/1,-1/1,excluded,False
image-40,singleton,axis_translation_4_1,complete,1,0/1,0/1,1/1,2/1,supported,False
image-40,singleton,axis_translation_4_1,complete,1,1/5,1/4,3/5,8/5,supported,False
image-40,singleton,axis_translation_4_1,complete,1,1/3,1/2,1/3,4/3,supported,False
image-40,singleton,axis_translation_4_1,complete,1,1/2,1/1,0/1,1/1,unresolved,True
image-40,singleton,axis_translation_4_1,complete,1,2/3,2/1,-1/3,2/3,unresolved,True
image-40,singleton,axis_translation_4_1,complete,1,4/5,4/1,-3/5,2/5,unresolved,True
image-40,singleton,axis_translation_4_1,complete,1,8/9,8/1,-7/9,2/9,unresolved,True
image-40,singleton,axis_translation_4_1,complete,1,16/17,16/1,-15/17,2/17,unresolved,True
image-40,singleton,axis_translation_4_1,complete,1,1/1,miss_only,-1/1,0/1,excluded,False
image-40,singleton,axis_translation_8_1,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-40,singleton,axis_translation_8_1,complete,1,1/5,1/4,-2/5,8/5,unresolved,True
image-40,singleton,axis_translation_8_1,complete,1,1/3,1/2,-2/3,4/3,unresolved,True
image-40,singleton,axis_translation_8_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-40,singleton,axis_translation_8_1,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-40,singleton,axis_translation_8_1,complete,1,4/5,4/1,-8/5,2/5,unresolved,True
image-40,singleton,axis_translation_8_1,complete,1,8/9,8/1,-16/9,2/9,unresolved,True
image-40,singleton,axis_translation_8_1,complete,1,16/17,16/1,-32/17,2/17,unresolved,True
image-40,singleton,axis_translation_8_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-40,singleton,axis_translation_16_1,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-40,singleton,axis_translation_16_1,complete,1,1/5,1/4,-2/5,8/5,unresolved,True
image-40,singleton,axis_translation_16_1,complete,1,1/3,1/2,-2/3,4/3,unresolved,True
image-40,singleton,axis_translation_16_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-40,singleton,axis_translation_16_1,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-40,singleton,axis_translation_16_1,complete,1,4/5,4/1,-8/5,2/5,unresolved,True
image-40,singleton,axis_translation_16_1,complete,1,8/9,8/1,-16/9,2/9,unresolved,True
image-40,singleton,axis_translation_16_1,complete,1,16/17,16/1,-32/17,2/17,unresolved,True
image-40,singleton,axis_translation_16_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-40,singleton,axis_translation_32_1,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-40,singleton,axis_translation_32_1,complete,1,1/5,1/4,-2/5,8/5,unresolved,True
image-40,singleton,axis_translation_32_1,complete,1,1/3,1/2,-2/3,4/3,unresolved,True
image-40,singleton,axis_translation_32_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-40,singleton,axis_translation_32_1,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-40,singleton,axis_translation_32_1,complete,1,4/5,4/1,-8/5,2/5,unresolved,True
image-40,singleton,axis_translation_32_1,complete,1,8/9,8/1,-16/9,2/9,unresolved,True
image-40,singleton,axis_translation_32_1,complete,1,16/17,16/1,-32/17,2/17,unresolved,True
image-40,singleton,axis_translation_32_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-40,singleton,axis_translation_64_1,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-40,singleton,axis_translation_64_1,complete,1,1/5,1/4,-2/5,8/5,unresolved,True
image-40,singleton,axis_translation_64_1,complete,1,1/3,1/2,-2/3,4/3,unresolved,True
image-40,singleton,axis_translation_64_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-40,singleton,axis_translation_64_1,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-40,singleton,axis_translation_64_1,complete,1,4/5,4/1,-8/5,2/5,unresolved,True
image-40,singleton,axis_translation_64_1,complete,1,8/9,8/1,-16/9,2/9,unresolved,True
image-40,singleton,axis_translation_64_1,complete,1,16/17,16/1,-32/17,2/17,unresolved,True
image-40,singleton,axis_translation_64_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-40,singleton,planar_translation_1_1,complete,1,0/1,0/1,1/1,1/1,supported,False
image-40,singleton,planar_translation_1_1,complete,1,1/5,1/4,3/5,3/5,supported,False
image-40,singleton,planar_translation_1_1,complete,1,1/3,1/2,1/3,1/3,supported,False
image-40,singleton,planar_translation_1_1,complete,1,1/2,1/1,0/1,0/1,excluded,False
image-40,singleton,planar_translation_1_1,complete,1,2/3,2/1,-1/3,-1/3,excluded,False
image-40,singleton,planar_translation_1_1,complete,1,4/5,4/1,-3/5,-3/5,excluded,False
image-40,singleton,planar_translation_1_1,complete,1,8/9,8/1,-7/9,-7/9,excluded,False
image-40,singleton,planar_translation_1_1,complete,1,16/17,16/1,-15/17,-15/17,excluded,False
image-40,singleton,planar_translation_1_1,complete,1,1/1,miss_only,-1/1,-1/1,excluded,False
image-40,singleton,planar_translation_2_1,complete,1,0/1,0/1,1/1,1/1,supported,False
image-40,singleton,planar_translation_2_1,complete,1,1/5,1/4,3/5,3/5,supported,False
image-40,singleton,planar_translation_2_1,complete,1,1/3,1/2,1/3,1/3,supported,False
image-40,singleton,planar_translation_2_1,complete,1,1/2,1/1,0/1,0/1,excluded,False
image-40,singleton,planar_translation_2_1,complete,1,2/3,2/1,-1/3,-1/3,excluded,False
image-40,singleton,planar_translation_2_1,complete,1,4/5,4/1,-3/5,-3/5,excluded,False
image-40,singleton,planar_translation_2_1,complete,1,8/9,8/1,-7/9,-7/9,excluded,False
image-40,singleton,planar_translation_2_1,complete,1,16/17,16/1,-15/17,-15/17,excluded,False
image-40,singleton,planar_translation_2_1,complete,1,1/1,miss_only,-1/1,-1/1,excluded,False
image-40,singleton,planar_translation_4_1,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-40,singleton,planar_translation_4_1,complete,1,1/5,1/4,-2/5,8/5,unresolved,True
image-40,singleton,planar_translation_4_1,complete,1,1/3,1/2,-2/3,4/3,unresolved,True
image-40,singleton,planar_translation_4_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-40,singleton,planar_translation_4_1,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-40,singleton,planar_translation_4_1,complete,1,4/5,4/1,-8/5,2/5,unresolved,True
image-40,singleton,planar_translation_4_1,complete,1,8/9,8/1,-16/9,2/9,unresolved,True
image-40,singleton,planar_translation_4_1,complete,1,16/17,16/1,-32/17,2/17,unresolved,True
image-40,singleton,planar_translation_4_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-40,singleton,planar_translation_5_1,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-40,singleton,planar_translation_5_1,complete,1,1/5,1/4,-2/5,8/5,unresolved,True
image-40,singleton,planar_translation_5_1,complete,1,1/3,1/2,-2/3,4/3,unresolved,True
image-40,singleton,planar_translation_5_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-40,singleton,planar_translation_5_1,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-40,singleton,planar_translation_5_1,complete,1,4/5,4/1,-8/5,2/5,unresolved,True
image-40,singleton,planar_translation_5_1,complete,1,8/9,8/1,-16/9,2/9,unresolved,True
image-40,singleton,planar_translation_5_1,complete,1,16/17,16/1,-32/17,2/17,unresolved,True
image-40,singleton,planar_translation_5_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-40,singleton,planar_translation_161_32,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-40,singleton,planar_translation_161_32,complete,1,1/5,1/4,-2/5,8/5,unresolved,True
image-40,singleton,planar_translation_161_32,complete,1,1/3,1/2,-2/3,4/3,unresolved,True
image-40,singleton,planar_translation_161_32,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-40,singleton,planar_translation_161_32,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-40,singleton,planar_translation_161_32,complete,1,4/5,4/1,-8/5,2/5,unresolved,True
image-40,singleton,planar_translation_161_32,complete,1,8/9,8/1,-16/9,2/9,unresolved,True
image-40,singleton,planar_translation_161_32,complete,1,16/17,16/1,-32/17,2/17,unresolved,True
image-40,singleton,planar_translation_161_32,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-40,singleton,planar_translation_8_1,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-40,singleton,planar_translation_8_1,complete,1,1/5,1/4,-2/5,8/5,unresolved,True
image-40,singleton,planar_translation_8_1,complete,1,1/3,1/2,-2/3,4/3,unresolved,True
image-40,singleton,planar_translation_8_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-40,singleton,planar_translation_8_1,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-40,singleton,planar_translation_8_1,complete,1,4/5,4/1,-8/5,2/5,unresolved,True
image-40,singleton,planar_translation_8_1,complete,1,8/9,8/1,-16/9,2/9,unresolved,True
image-40,singleton,planar_translation_8_1,complete,1,16/17,16/1,-32/17,2/17,unresolved,True
image-40,singleton,planar_translation_8_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-40,singleton,planar_translation_16_1,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-40,singleton,planar_translation_16_1,complete,1,1/5,1/4,-2/5,8/5,unresolved,True
image-40,singleton,planar_translation_16_1,complete,1,1/3,1/2,-2/3,4/3,unresolved,True
image-40,singleton,planar_translation_16_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-40,singleton,planar_translation_16_1,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-40,singleton,planar_translation_16_1,complete,1,4/5,4/1,-8/5,2/5,unresolved,True
image-40,singleton,planar_translation_16_1,complete,1,8/9,8/1,-16/9,2/9,unresolved,True
image-40,singleton,planar_translation_16_1,complete,1,16/17,16/1,-32/17,2/17,unresolved,True
image-40,singleton,planar_translation_16_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-40,singleton,planar_translation_32_1,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-40,singleton,planar_translation_32_1,complete,1,1/5,1/4,-2/5,8/5,unresolved,True
image-40,singleton,planar_translation_32_1,complete,1,1/3,1/2,-2/3,4/3,unresolved,True
image-40,singleton,planar_translation_32_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-40,singleton,planar_translation_32_1,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-40,singleton,planar_translation_32_1,complete,1,4/5,4/1,-8/5,2/5,unresolved,True
image-40,singleton,planar_translation_32_1,complete,1,8/9,8/1,-16/9,2/9,unresolved,True
image-40,singleton,planar_translation_32_1,complete,1,16/17,16/1,-32/17,2/17,unresolved,True
image-40,singleton,planar_translation_32_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-40,singleton,planar_translation_64_1,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-40,singleton,planar_translation_64_1,complete,1,1/5,1/4,-2/5,8/5,unresolved,True
image-40,singleton,planar_translation_64_1,complete,1,1/3,1/2,-2/3,4/3,unresolved,True
image-40,singleton,planar_translation_64_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-40,singleton,planar_translation_64_1,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-40,singleton,planar_translation_64_1,complete,1,4/5,4/1,-8/5,2/5,unresolved,True
image-40,singleton,planar_translation_64_1,complete,1,8/9,8/1,-16/9,2/9,unresolved,True
image-40,singleton,planar_translation_64_1,complete,1,16/17,16/1,-32/17,2/17,unresolved,True
image-40,singleton,planar_translation_64_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-41,singleton,exact_projection,complete,1,0/1,0/1,1/1,1/1,supported,False
image-41,singleton,exact_projection,complete,1,1/5,1/4,4/5,4/5,supported,False
image-41,singleton,exact_projection,complete,1,1/3,1/2,2/3,2/3,supported,False
image-41,singleton,exact_projection,complete,1,1/2,1/1,1/2,1/2,supported,False
image-41,singleton,exact_projection,complete,1,2/3,2/1,1/3,1/3,supported,False
image-41,singleton,exact_projection,complete,1,4/5,4/1,1/5,1/5,supported,False
image-41,singleton,exact_projection,complete,1,8/9,8/1,1/9,1/9,supported,False
image-41,singleton,exact_projection,complete,1,16/17,16/1,1/17,1/17,supported,False
image-41,singleton,exact_projection,complete,1,1/1,miss_only,0/1,0/1,excluded,False
image-41,singleton,one_edit_global,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-41,singleton,one_edit_global,complete,1,1/5,1/4,-1/5,9/5,unresolved,True
image-41,singleton,one_edit_global,complete,1,1/3,1/2,-1/3,5/3,unresolved,True
image-41,singleton,one_edit_global,complete,1,1/2,1/1,-1/2,3/2,unresolved,True
image-41,singleton,one_edit_global,complete,1,2/3,2/1,-2/3,4/3,unresolved,True
image-41,singleton,one_edit_global,complete,1,4/5,4/1,-4/5,6/5,unresolved,True
image-41,singleton,one_edit_global,complete,1,8/9,8/1,-8/9,10/9,unresolved,True
image-41,singleton,one_edit_global,complete,1,16/17,16/1,-16/17,18/17,unresolved,True
image-41,singleton,one_edit_global,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-41,singleton,one_edit_per_image,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-41,singleton,one_edit_per_image,complete,1,1/5,1/4,-1/5,9/5,unresolved,True
image-41,singleton,one_edit_per_image,complete,1,1/3,1/2,-1/3,5/3,unresolved,True
image-41,singleton,one_edit_per_image,complete,1,1/2,1/1,-1/2,3/2,unresolved,True
image-41,singleton,one_edit_per_image,complete,1,2/3,2/1,-2/3,4/3,unresolved,True
image-41,singleton,one_edit_per_image,complete,1,4/5,4/1,-4/5,6/5,unresolved,True
image-41,singleton,one_edit_per_image,complete,1,8/9,8/1,-8/9,10/9,unresolved,True
image-41,singleton,one_edit_per_image,complete,1,16/17,16/1,-16/17,18/17,unresolved,True
image-41,singleton,one_edit_per_image,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-41,singleton,axis_translation_1_1,complete,1,0/1,0/1,1/1,1/1,supported,False
image-41,singleton,axis_translation_1_1,complete,1,1/5,1/4,4/5,4/5,supported,False
image-41,singleton,axis_translation_1_1,complete,1,1/3,1/2,2/3,2/3,supported,False
image-41,singleton,axis_translation_1_1,complete,1,1/2,1/1,1/2,1/2,supported,False
image-41,singleton,axis_translation_1_1,complete,1,2/3,2/1,1/3,1/3,supported,False
image-41,singleton,axis_translation_1_1,complete,1,4/5,4/1,1/5,1/5,supported,False
image-41,singleton,axis_translation_1_1,complete,1,8/9,8/1,1/9,1/9,supported,False
image-41,singleton,axis_translation_1_1,complete,1,16/17,16/1,1/17,1/17,supported,False
image-41,singleton,axis_translation_1_1,complete,1,1/1,miss_only,0/1,0/1,excluded,False
image-41,singleton,axis_translation_2_1,complete,1,0/1,0/1,1/1,1/1,supported,False
image-41,singleton,axis_translation_2_1,complete,1,1/5,1/4,4/5,4/5,supported,False
image-41,singleton,axis_translation_2_1,complete,1,1/3,1/2,2/3,2/3,supported,False
image-41,singleton,axis_translation_2_1,complete,1,1/2,1/1,1/2,1/2,supported,False
image-41,singleton,axis_translation_2_1,complete,1,2/3,2/1,1/3,1/3,supported,False
image-41,singleton,axis_translation_2_1,complete,1,4/5,4/1,1/5,1/5,supported,False
image-41,singleton,axis_translation_2_1,complete,1,8/9,8/1,1/9,1/9,supported,False
image-41,singleton,axis_translation_2_1,complete,1,16/17,16/1,1/17,1/17,supported,False
image-41,singleton,axis_translation_2_1,complete,1,1/1,miss_only,0/1,0/1,excluded,False
image-41,singleton,axis_translation_4_1,complete,1,0/1,0/1,1/1,1/1,supported,False
image-41,singleton,axis_translation_4_1,complete,1,1/5,1/4,4/5,4/5,supported,False
image-41,singleton,axis_translation_4_1,complete,1,1/3,1/2,2/3,2/3,supported,False
image-41,singleton,axis_translation_4_1,complete,1,1/2,1/1,1/2,1/2,supported,False
image-41,singleton,axis_translation_4_1,complete,1,2/3,2/1,1/3,1/3,supported,False
image-41,singleton,axis_translation_4_1,complete,1,4/5,4/1,1/5,1/5,supported,False
image-41,singleton,axis_translation_4_1,complete,1,8/9,8/1,1/9,1/9,supported,False
image-41,singleton,axis_translation_4_1,complete,1,16/17,16/1,1/17,1/17,supported,False
image-41,singleton,axis_translation_4_1,complete,1,1/1,miss_only,0/1,0/1,excluded,False
image-41,singleton,axis_translation_8_1,complete,1,0/1,0/1,1/1,1/1,supported,False
image-41,singleton,axis_translation_8_1,complete,1,1/5,1/4,4/5,4/5,supported,False
image-41,singleton,axis_translation_8_1,complete,1,1/3,1/2,2/3,2/3,supported,False
image-41,singleton,axis_translation_8_1,complete,1,1/2,1/1,1/2,1/2,supported,False
image-41,singleton,axis_translation_8_1,complete,1,2/3,2/1,1/3,1/3,supported,False
image-41,singleton,axis_translation_8_1,complete,1,4/5,4/1,1/5,1/5,supported,False
image-41,singleton,axis_translation_8_1,complete,1,8/9,8/1,1/9,1/9,supported,False
image-41,singleton,axis_translation_8_1,complete,1,16/17,16/1,1/17,1/17,supported,False
image-41,singleton,axis_translation_8_1,complete,1,1/1,miss_only,0/1,0/1,excluded,False
image-41,singleton,axis_translation_16_1,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-41,singleton,axis_translation_16_1,complete,1,1/5,1/4,-1/5,9/5,unresolved,True
image-41,singleton,axis_translation_16_1,complete,1,1/3,1/2,-1/3,5/3,unresolved,True
image-41,singleton,axis_translation_16_1,complete,1,1/2,1/1,-1/2,3/2,unresolved,True
image-41,singleton,axis_translation_16_1,complete,1,2/3,2/1,-2/3,4/3,unresolved,True
image-41,singleton,axis_translation_16_1,complete,1,4/5,4/1,-4/5,6/5,unresolved,True
image-41,singleton,axis_translation_16_1,complete,1,8/9,8/1,-8/9,10/9,unresolved,True
image-41,singleton,axis_translation_16_1,complete,1,16/17,16/1,-16/17,18/17,unresolved,True
image-41,singleton,axis_translation_16_1,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-41,singleton,axis_translation_32_1,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-41,singleton,axis_translation_32_1,complete,1,1/5,1/4,-1/5,9/5,unresolved,True
image-41,singleton,axis_translation_32_1,complete,1,1/3,1/2,-1/3,5/3,unresolved,True
image-41,singleton,axis_translation_32_1,complete,1,1/2,1/1,-1/2,3/2,unresolved,True
image-41,singleton,axis_translation_32_1,complete,1,2/3,2/1,-2/3,4/3,unresolved,True
image-41,singleton,axis_translation_32_1,complete,1,4/5,4/1,-4/5,6/5,unresolved,True
image-41,singleton,axis_translation_32_1,complete,1,8/9,8/1,-8/9,10/9,unresolved,True
image-41,singleton,axis_translation_32_1,complete,1,16/17,16/1,-16/17,18/17,unresolved,True
image-41,singleton,axis_translation_32_1,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-41,singleton,axis_translation_64_1,complete,1,0/1,0/1,0/1,2/1,unresolved,True
image-41,singleton,axis_translation_64_1,complete,1,1/5,1/4,-1/5,9/5,unresolved,True
image-41,singleton,axis_translation_64_1,complete,1,1/3,1/2,-1/3,5/3,unresolved,True
image-41,singleton,axis_translation_64_1,complete,1,1/2,1/1,-1/2,3/2,unresolved,True
image-41,singleton,axis_translation_64_1,complete,1,2/3,2/1,-2/3,4/3,unresolved,True
image-41,singleton,axis_translation_64_1,complete,1,4/5,4/1,-4/5,6/5,unresolved,True
image-41,singleton,axis_translation_64_1,complete,1,8/9,8/1,-8/9,10/9,unresolved,True
